valid,tmpf,dwpf,relh,sknt,skyc1,skyl1,feel
2019-02-02 21:00:00,51.8,48.2,87.47,0.0,1.0,2000.0,51.8
2019-02-02 22:00:00,50.9,47.3,87.42,0.5,1.0,2000.0,50.9
2019-02-02 23:00:00,51.8,48.2,87.47,1.5,1.0,2000.0,51.8
2019-02-03 00:00:00,51.8,47.3,84.60499999999999,1.0,1.0,2000.0,51.8
2019-02-03 01:00:00,51.8,48.2,87.47,0.0,1.0,2000.0,51.8
2019-02-03 02:00:00,52.7,49.1,87.515,0.5,1.0,2000.0,52.7
2019-02-03 03:00:00,51.8,48.2,87.47,1.0,1.0,2000.0,51.8
2019-02-03 04:00:00,51.8,47.3,84.62,0.5,1.0,2000.0,51.8
2019-02-03 05:00:00,53.6,50.0,87.56,0.0,1.0,2000.0,53.6
2019-02-03 06:00:00,51.8,47.3,84.60499999999999,0.0,1.0,2000.0,51.8
2019-02-03 07:00:00,56.3,52.7,87.695,2.5,1.0,2500.0,56.3
2019-02-03 08:00:00,60.8,51.8,72.2,4.0,1.0,3000.0,60.8
2019-02-03 09:00:00,63.5,50.0,61.44,9.0,1.0,1600.0,63.5
2019-02-03 10:00:00,64.4,51.8,63.6,9.5,2.0,2500.0,64.4
2019-02-03 11:00:00,64.4,51.8,63.6,10.0,2.0,2750.0,64.4
2019-02-03 12:00:00,64.4,51.8,63.6,12.0,1.0,3000.0,64.4
2019-02-03 13:00:00,63.5,51.8,65.675,10.5,1.0,3000.0,63.5
2019-02-03 14:00:00,62.6,51.8,67.75,10.0,1.0,3000.0,62.6
2019-02-03 15:00:00,61.7,51.8,69.975,8.0,1.0,3000.0,61.7
2019-02-03 16:00:00,58.1,51.8,79.55000000000001,7.0,1.0,3000.0,58.1
2019-02-03 17:00:00,59.0,51.8,76.98,7.5,1.0,2500.0,59.0
2019-02-03 18:00:00,58.1,51.8,79.55000000000001,6.0,1.0,3000.0,58.1
2019-02-03 19:00:00,59.0,51.8,76.98,6.5,1.0,3000.0,59.0
2019-02-03 20:00:00,59.0,51.8,76.98,4.0,2.0,2000.0,59.0
2019-02-03 21:00:00,58.1,50.9,76.9,2.0,2.0,2000.0,58.1
2019-02-03 22:00:00,55.4,50.0,81.99,3.0,2.0,2000.0,55.4
2019-02-03 23:00:00,53.6,49.1,84.715,1.5,2.0,2000.0,53.6
2019-02-04 00:00:00,53.6,50.0,87.56,3.0,1.0,2000.0,53.6
2019-02-04 01:00:00,52.7,48.2,84.67,2.0,1.0,2000.0,52.7
2019-02-04 02:00:00,52.7,48.2,84.67,0.5,1.0,2000.0,52.7
2019-02-04 03:00:00,53.6,50.0,87.56,0.0,2.0,2300.0,53.6
2019-02-04 04:00:00,53.6,49.1,84.715,0.5,2.0,2000.0,53.6
2019-02-04 05:00:00,53.6,48.2,81.87,1.5,2.0,2500.0,53.6
2019-02-04 06:00:00,53.6,49.1,84.715,0.0,1.0,1200.0,53.6
2019-02-04 07:00:00,56.3,51.8,84.885,2.5,1.0,1200.0,56.3
2019-02-04 08:00:00,59.9,51.8,74.59,4.5,1.0,2000.0,59.9
2019-02-04 09:00:00,60.8,50.0,67.54,6.5,1.0,1500.0,60.8
2019-02-04 10:00:00,61.7,50.0,65.46000000000001,7.0,1.0,1500.0,61.7
2019-02-04 11:00:00,60.8,50.0,67.54,6.0,1.0,1500.0,60.8
2019-02-04 12:00:00,60.8,50.0,67.54,5.5,1.0,1500.0,60.8
2019-02-04 13:00:00,59.9,50.0,69.775,6.0,1.0,2000.0,59.9
2019-02-04 14:00:00,59.0,50.0,72.01,7.5,2.0,2500.0,59.0
2019-02-04 15:00:00,59.0,50.0,72.01,6.0,2.0,2500.0,59.0
2019-02-04 16:00:00,57.2,50.0,76.82,6.0,1.0,2000.0,57.2
2019-02-04 17:00:00,57.2,50.0,76.82,5.0,1.0,2000.0,57.2
2019-02-04 18:00:00,56.3,50.0,79.405,6.0,1.0,2000.0,56.3
2019-02-04 19:00:00,55.4,50.0,81.99,6.5,1.0,1200.0,55.4
2019-02-04 20:00:00,55.4,50.9,84.82,5.5,1.0,1200.0,55.4
2019-02-04 21:00:00,55.4,51.8,87.65,7.5,1.0,1600.0,55.4
2019-02-04 22:00:00,55.4,51.8,87.65,11.0,1.0,1200.0,55.4
2019-02-04 23:00:00,55.4,51.8,87.65,12.0,1.0,1200.0,55.4
2019-02-05 00:00:00,56.3,51.8,84.885,13.5,1.0,1200.0,56.3
2019-02-05 01:00:00,55.4,50.0,81.99,12.0,1.0,1200.0,55.4
2019-02-05 02:00:00,55.4,50.0,81.99,12.5,1.0,1200.0,55.4
2019-02-05 03:00:00,55.4,50.9,84.82,13.5,1.0,1200.0,55.4
2019-02-05 04:00:00,55.4,50.0,81.99,15.0,1.0,1200.0,55.4
2019-02-05 05:00:00,57.2,49.1,74.32499999999999,12.0,1.0,1500.0,57.2
2019-02-05 06:00:00,57.2,48.2,71.83,11.5,1.0,1800.0,57.2
2019-02-05 07:00:00,57.2,48.2,71.83,11.5,1.0,1800.0,57.2
2019-02-05 08:00:00,59.0,49.1,69.67,16.0,1.0,1800.0,59.0
2019-02-05 09:00:00,59.9,50.0,69.775,16.0,1.0,1800.0,59.9
2019-02-05 10:00:00,60.8,50.0,67.54,16.0,1.0,1800.0,60.8
2019-02-05 11:00:00,60.8,50.0,67.54,16.5,1.0,1800.0,60.8
2019-02-05 12:00:00,59.9,50.0,69.775,20.0,1.0,1800.0,59.9
2019-02-05 13:00:00,59.0,50.0,72.01,22.5,1.0,1800.0,59.0
2019-02-05 14:00:00,58.1,50.0,74.41499999999999,23.5,1.0,1800.0,58.1
2019-02-05 15:00:00,57.2,46.4,67.12,21.0,1.0,1800.0,57.2
2019-02-05 16:00:00,57.2,46.4,67.12,17.5,1.0,1800.0,57.2
2019-02-05 17:00:00,56.3,45.5,67.16499999999999,17.5,1.0,1800.0,56.3
2019-02-05 18:00:00,56.3,47.3,71.89,21.0,1.0,1800.0,56.3
2019-02-05 19:00:00,55.4,48.2,76.66,18.5,1.0,1800.0,55.4
2019-02-05 20:00:00,55.4,49.1,79.32499999999999,23.5,2.0,2400.0,55.4
2019-02-05 21:00:00,53.6,50.0,87.56,18.0,2.0,1800.0,53.6
2019-02-05 22:00:00,52.7,50.0,90.555,20.5,2.0,1600.0,52.7
2019-02-05 23:00:00,52.7,50.0,90.555,18.0,1.0,1300.0,52.7
2019-02-06 00:00:00,52.7,49.1,87.71000000000001,6.0,1.0,1000.0,52.7
2019-02-06 01:00:00,50.9,47.3,87.42,4.0,1.0,1600.0,50.12
2019-02-06 02:00:00,50.0,44.599999999999994,81.775,5.0,1.0,1600.0,47.995000000000005
2019-02-06 03:00:00,49.1,41.9,76.27,5.0,1.0,1600.0,46.775000000000006
2019-02-06 04:00:00,48.2,41.0,76.01,4.0,1.0,1700.0,46.42
2019-02-06 05:00:00,47.3,41.0,78.67500000000001,3.5,1.0,2500.0,45.725
2019-02-06 06:00:00,49.1,42.8,78.825,4.5,1.0,2500.0,47.05500000000001
2019-02-06 07:00:00,51.8,44.6,76.53,3.5,1.0,2500.0,51.435
2019-02-06 08:00:00,52.7,46.4,79.12,8.5,1.0,2150.0,52.7
2019-02-06 09:00:00,49.1,44.6,84.445,6.5,1.0,1200.0,45.879999999999995
2019-02-06 10:00:00,50.9,45.5,81.855,6.0,1.0,1200.0,49.26
2019-02-06 11:00:00,51.8,45.5,79.03999999999999,5.5,1.0,1200.0,51.8
2019-02-06 12:00:00,51.8,42.8,71.26,6.0,1.0,1200.0,51.8
2019-02-06 13:00:00,50.0,42.8,76.18,8.0,1.0,1200.0,46.31
2019-02-06 14:00:00,50.0,42.8,76.18,9.5,1.0,1200.0,45.72
2019-02-06 15:00:00,49.1,42.8,78.825,7.0,1.0,1200.0,45.715
2019-02-06 16:00:00,48.2,43.7,84.375,9.0,1.0,1200.0,43.66
2019-02-06 17:00:00,48.2,43.7,84.375,3.0,1.0,1100.0,46.915000000000006
2019-02-06 18:00:00,48.2,42.8,81.47,4.0,1.0,1250.0,46.34
2019-02-06 19:00:00,48.2,42.8,81.47,1.5,1.0,1500.0,48.2
2019-02-06 20:00:00,48.2,42.8,81.47,8.0,1.0,1500.0,44.07
2019-02-06 21:00:00,48.2,44.6,87.28,13.5,1.0,1500.0,42.18
2019-02-06 22:00:00,49.1,46.4,90.41,11.0,1.0,1500.0,44.08
2019-02-06 23:00:00,48.2,46.4,93.45,8.5,1.0,700.0,43.905
2019-02-07 00:00:00,48.2,46.4,93.45,18.0,1.0,700.0,41.095
2019-02-07 01:00:00,48.2,45.5,90.36500000000001,18.5,1.0,700.0,40.98
2019-02-07 02:00:00,48.2,44.6,87.28,17.0,1.0,750.0,41.3
2019-02-07 03:00:00,48.2,44.6,87.28,15.0,1.0,750.0,41.785
2019-02-07 04:00:00,48.2,43.7,84.375,16.5,1.0,700.0,41.425
2019-02-07 05:00:00,48.2,42.8,81.47,14.0,1.0,800.0,42.05
2019-02-07 06:00:00,48.2,42.8,81.47,15.0,1.0,1500.0,41.78
2019-02-07 07:00:00,48.2,42.8,81.47,16.0,1.0,1500.0,41.54
2019-02-07 08:00:00,48.2,41.9,78.74000000000001,16.0,1.0,1500.0,41.54
2019-02-07 09:00:00,48.2,41.0,76.01,17.0,1.0,1500.0,41.3
2019-02-07 10:00:00,48.2,41.0,76.01,16.5,1.0,1500.0,41.425
2019-02-07 11:00:00,48.2,41.0,76.01,15.0,1.0,1500.0,41.785
2019-02-07 12:00:00,48.2,41.0,76.01,13.5,1.0,1500.0,42.18
2019-02-07 13:00:00,48.2,40.1,73.445,18.0,2.0,1500.0,41.07
2019-02-07 14:00:00,48.2,39.2,70.88,16.5,2.0,1750.0,41.415
2019-02-07 15:00:00,48.2,39.2,70.88,17.0,2.0,2000.0,41.3
2019-02-07 16:00:00,46.4,38.3,73.26,12.5,1.0,2500.0,40.19
2019-02-07 17:00:00,46.4,39.2,75.84,13.0,2.0,2000.0,40.02
2019-02-07 18:00:00,46.4,38.3,73.26,8.0,2.0,2000.0,41.95
2019-02-07 19:00:00,46.4,38.3,73.26,8.0,2.0,2000.0,41.85
2019-02-07 20:00:00,46.4,37.4,70.68,11.0,2.0,1500.0,40.68
2019-02-07 21:00:00,44.6,38.3,78.435,9.5,2.0,1500.0,38.975
2019-02-07 22:00:00,45.5,37.4,73.17500000000001,11.0,1.0,1500.0,39.6
2019-02-07 23:00:00,45.5,37.4,73.17500000000001,10.0,1.0,1500.0,39.900000000000006
2019-02-08 00:00:00,44.6,37.4,75.67,10.5,1.0,1500.0,38.67
2019-02-08 01:00:00,44.6,37.4,75.67,11.0,1.0,1500.0,38.445
2019-02-08 02:00:00,44.6,37.4,75.67,12.0,1.0,1500.0,38.05
2019-02-08 03:00:00,44.6,34.7,68.045,12.5,1.0,1500.0,37.894999999999996
2019-02-08 04:00:00,44.6,33.8,65.61,10.0,1.0,1500.0,38.835
2019-02-08 05:00:00,43.7,33.8,67.945,5.5,1.0,2750.0,39.95
2019-02-08 06:00:00,45.5,34.7,65.72,6.5,1.0,1500.0,41.605000000000004
2019-02-08 07:00:00,47.3,35.6,63.675,9.0,1.0,1500.0,42.54
2019-02-08 08:00:00,48.2,36.5,63.785,11.5,1.0,1500.0,42.78
2019-02-08 09:00:00,48.2,37.4,66.05,11.0,1.0,1500.0,42.95
2019-02-08 10:00:00,49.1,37.4,63.905,11.5,1.0,1500.0,44.035
2019-02-08 11:00:00,50.0,37.4,61.76,11.0,1.0,1500.0,45.265
2019-02-08 12:00:00,50.0,36.5,59.64,11.0,1.0,1500.0,45.224999999999994
2019-02-08 13:00:00,49.1,38.3,66.32,12.5,1.0,2500.0,43.625
2019-02-08 14:00:00,48.2,37.4,66.05,12.0,3.0,2500.0,42.629999999999995
2019-02-08 15:00:00,48.2,37.4,66.05,7.5,3.0,2500.0,44.349999999999994
2019-02-08 16:00:00,48.2,37.4,66.05,6.0,2.0,2150.0,45.04
2019-02-08 17:00:00,46.4,36.5,68.255,2.5,2.0,3000.0,45.775
2019-02-08 18:00:00,46.4,37.4,70.68,1.5,2.0,3000.0,46.4
2019-02-08 19:00:00,46.4,35.6,65.83,2.5,1.0,3000.0,45.32
2019-02-08 20:00:00,43.7,35.6,72.99000000000001,2.5,1.0,3000.0,42.315
2019-02-08 21:00:00,45.5,35.6,68.155,4.0,1.0,3000.0,43.735
2019-02-08 22:00:00,43.7,35.6,72.99000000000001,8.0,1.0,3000.0,38.655
2019-02-08 23:00:00,43.7,34.7,70.58,2.5,1.0,3000.0,43.075
2019-02-09 00:00:00,42.8,34.7,72.905,3.0,1.0,3000.0,41.18
2019-02-09 01:00:00,44.6,33.8,65.61,5.0,1.0,3000.0,41.42
2019-02-09 02:00:00,41.0,33.8,75.33,0.5,1.0,3000.0,41.0
2019-02-09 03:00:00,42.8,34.7,72.89,4.5,1.0,3000.0,39.785
2019-02-09 04:00:00,42.8,34.7,72.905,2.5,1.0,3000.0,41.79
2019-02-09 05:00:00,43.7,34.7,70.38,2.5,1.0,3000.0,42.815
2019-02-09 06:00:00,47.3,36.5,65.94,1.5,1.0,3000.0,47.3
2019-02-09 07:00:00,48.2,37.4,66.05,7.0,2.0,3000.0,44.53
2019-02-09 08:00:00,50.9,38.3,61.875,5.5,2.0,3000.0,49.785
2019-02-09 09:00:00,50.9,38.3,61.875,10.0,1.0,2000.0,48.67
2019-02-09 10:00:00,50.9,37.4,59.765,7.5,1.0,2000.0,49.045
2019-02-09 11:00:00,50.9,37.4,59.765,8.5,1.0,2000.0,48.849999999999994
2019-02-09 12:00:00,50.0,38.3,64.015,8.0,1.0,2000.0,46.31
2019-02-09 13:00:00,50.0,39.2,66.27,9.5,1.0,2000.0,45.72
2019-02-09 14:00:00,50.0,39.2,66.27,9.5,1.0,2500.0,45.72
2019-02-09 15:00:00,48.2,38.3,68.465,8.5,1.0,3000.0,43.989999999999995
2019-02-09 16:00:00,46.4,37.4,70.68,5.0,1.0,3000.0,43.555
2019-02-09 17:00:00,44.6,37.4,75.67,3.0,1.0,3000.0,42.980000000000004
2019-02-09 18:00:00,43.7,36.5,75.58500000000001,2.5,1.0,3000.0,42.815
2019-02-09 19:00:00,41.0,34.7,78.13,3.5,1.0,3000.0,38.455
2019-02-09 20:00:00,40.1,34.7,80.86000000000001,1.0,1.0,3000.0,40.1
2019-02-09 21:00:00,41.0,35.6,80.93,0.5,2.0,3000.0,41.0
2019-02-09 22:00:00,40.1,34.7,80.86000000000001,0.5,2.0,3000.0,40.1
2019-02-09 23:00:00,39.2,33.8,80.79,0.0,2.0,3000.0,39.2
2019-02-10 00:00:00,38.3,33.8,83.74000000000001,1.0,1.0,2500.0,38.3
2019-02-10 01:00:00,37.4,32.9,83.67,1.0,1.0,2000.0,37.4
2019-02-10 02:00:00,36.5,32.0,83.62,2.5,1.0,2500.0,35.099999999999994
2019-02-10 03:00:00,35.6,32.0,86.59,1.5,1.0,2500.0,35.6
2019-02-10 04:00:00,35.6,32.0,86.59,1.5,1.0,2500.0,35.6
2019-02-10 05:00:00,36.5,32.9,86.64,2.0,1.0,2000.0,36.5
2019-02-10 06:00:00,39.2,34.7,83.79,1.0,1.0,2000.0,39.2
2019-02-10 07:00:00,46.400000000000006,38.3,73.275,0.5,1.0,2000.0,46.400000000000006
2019-02-10 08:00:00,50.9,38.3,62.019999999999996,1.0,1.0,2000.0,50.9
2019-02-10 09:00:00,52.7,38.3,58.03,2.0,1.0,2000.0,52.7
2019-02-10 10:00:00,53.6,38.3,56.045,3.5,1.0,2000.0,53.6
2019-02-10 11:00:00,54.5,39.2,56.18000000000001,3.0,1.0,2000.0,54.5
2019-02-10 12:00:00,55.4,40.1,56.30500000000001,3.0,1.0,2000.0,55.4
2019-02-10 13:00:00,55.4,41.9,60.365,6.0,1.0,2000.0,55.4
2019-02-10 14:00:00,53.6,40.1,60.125,5.5,1.0,2000.0,53.6
2019-02-10 15:00:00,52.7,41.0,64.355,4.5,1.0,2000.0,52.7
2019-02-10 16:00:00,49.1,41.0,73.53999999999999,4.0,1.0,2000.0,47.39
2019-02-10 17:00:00,47.3,40.1,75.92500000000001,3.0,1.0,2500.0,46.18
2019-02-10 18:00:00,43.7,38.3,81.13499999999999,2.0,1.0,3000.0,43.7
2019-02-10 19:00:00,44.6,40.1,84.14500000000001,2.5,1.0,3000.0,43.845
2019-02-10 20:00:00,44.599999999999994,40.1,84.16499999999999,0.5,1.0,3000.0,44.599999999999994
2019-02-10 21:00:00,45.5,40.1,81.27000000000001,2.0,1.0,3000.0,45.5
2019-02-10 22:00:00,46.4,41.0,81.34,1.5,1.0,3000.0,46.4
2019-02-10 23:00:00,49.1,40.1,71.14,3.0,1.0,3000.0,48.17
2019-02-11 00:00:00,49.1,41.9,76.27,2.0,1.0,3000.0,48.735
2019-02-11 01:00:00,50.0,41.9,73.625,2.0,1.0,3000.0,50.0
2019-02-11 02:00:00,50.9,41.0,68.775,6.0,1.0,3000.0,49.26
2019-02-11 03:00:00,50.9,40.1,66.375,3.5,1.0,3000.0,50.12
2019-02-11 04:00:00,50.9,40.1,66.375,9.0,1.0,3000.0,49.045
2019-02-11 05:00:00,50.9,40.1,66.375,4.5,1.0,3000.0,50.535
2019-02-11 06:00:00,52.7,41.9,66.745,8.5,1.0,3000.0,52.7
2019-02-11 07:00:00,56.3,43.7,62.575,10.0,1.0,3000.0,56.3
2019-02-11 08:00:00,57.2,43.7,60.605000000000004,11.5,1.0,3000.0,57.2
2019-02-11 09:00:00,59.9,42.8,53.155,11.5,1.0,3000.0,59.9
2019-02-11 10:00:00,60.8,42.8,51.45,14.0,1.0,3000.0,60.8
2019-02-11 11:00:00,60.8,41.9,49.725,13.5,1.0,3000.0,60.8
2019-02-11 12:00:00,59.9,46.4,60.965,12.5,1.0,3000.0,59.9
2019-02-11 13:00:00,59.9,46.4,60.965,11.0,1.0,3000.0,59.9
2019-02-11 14:00:00,59.0,46.4,62.92,10.0,1.0,3000.0,59.0
2019-02-11 15:00:00,58.1,46.4,65.02000000000001,9.5,1.0,3000.0,58.1
2019-02-11 16:00:00,54.5,45.5,71.545,10.0,1.0,3000.0,54.5
2019-02-11 17:00:00,54.5,44.6,69.18,6.0,1.0,3000.0,54.5
2019-02-11 18:00:00,55.4,44.6,66.91,7.5,1.0,3000.0,55.4
2019-02-11 19:00:00,57.2,42.8,58.52,13.5,1.0,3000.0,57.2
2019-02-11 20:00:00,55.4,45.5,69.275,8.0,1.0,3000.0,55.4
2019-02-11 21:00:00,56.3,47.3,71.89,12.5,1.0,3000.0,56.3
2019-02-11 22:00:00,56.3,46.4,69.38,9.5,1.0,3000.0,56.3
2019-02-11 23:00:00,57.2,49.1,74.32499999999999,15.0,1.0,3000.0,57.2
2019-02-12 00:00:00,57.2,49.1,74.32499999999999,18.5,1.0,2500.0,57.2
2019-02-12 01:00:00,57.2,50.0,76.82,22.5,2.0,1500.0,57.2
2019-02-12 02:00:00,57.2,50.0,76.82,24.0,1.0,1500.0,57.2
2019-02-12 03:00:00,58.1,50.0,74.41499999999999,17.0,2.0,1500.0,58.1
2019-02-12 04:00:00,51.8,45.5,79.03999999999999,4.5,2.0,1750.0,51.8
2019-02-12 05:00:00,50.9,45.5,81.855,2.0,3.0,2000.0,50.9
2019-02-12 06:00:00,51.8,46.4,81.74,0.5,3.0,2500.0,51.8
2019-02-12 07:00:00,51.8,46.4,81.74,2.5,3.0,3500.0,51.8
2019-02-12 08:00:00,54.5,45.5,71.705,6.0,3.0,3000.0,54.5
2019-02-12 09:00:00,58.1,44.6,60.730000000000004,7.0,2.0,3000.0,58.1
2019-02-12 10:00:00,59.9,41.9,51.43,10.0,2.0,3000.0,59.9
2019-02-12 11:00:00,59.0,38.3,46.095,9.0,2.0,3000.0,59.0
2019-02-12 12:00:00,59.0,39.2,47.825,9.0,2.0,3000.0,59.0
2019-02-12 13:00:00,57.2,37.4,47.44,4.5,1.0,3000.0,57.2
2019-02-12 14:00:00,56.3,37.4,49.04,3.0,1.0,3000.0,56.3
2019-02-12 15:00:00,54.5,42.8,64.86,7.5,1.0,3000.0,54.5
2019-02-12 16:00:00,51.8,44.6,76.34,6.5,1.0,3000.0,51.8
2019-02-12 17:00:00,51.8,43.7,73.80000000000001,9.5,1.0,3000.0,51.8
2019-02-12 18:00:00,51.8,41.0,66.48,9.5,1.0,3000.0,51.8
2019-02-12 19:00:00,51.8,39.2,61.99,7.0,1.0,2500.0,51.8
2019-02-12 20:00:00,50.0,38.3,64.015,10.5,2.0,2500.0,45.405
2019-02-12 21:00:00,48.2,37.4,66.05,14.5,2.0,2500.0,41.925
2019-02-12 22:00:00,48.2,35.6,61.52,6.0,1.0,2150.0,45.04
2019-02-12 23:00:00,46.4,35.6,65.83,7.5,1.0,1800.0,42.144999999999996
2019-02-13 00:00:00,45.5,37.4,73.17500000000001,7.0,1.0,1800.0,41.25
2019-02-13 01:00:00,42.8,36.5,78.285,12.5,1.0,1800.0,35.595
2019-02-13 02:00:00,43.7,34.7,70.555,12.5,1.0,1800.0,36.72
2019-02-13 03:00:00,43.7,33.8,67.945,11.0,1.0,1800.0,37.260000000000005
2019-02-13 04:00:00,44.6,33.8,65.61,8.5,1.0,1800.0,39.455
2019-02-13 05:00:00,42.8,33.8,70.28,11.5,1.0,1500.0,35.955
2019-02-13 06:00:00,42.8,33.8,70.28,10.5,1.0,1350.0,36.41
2019-02-13 07:00:00,42.8,33.8,70.28,16.5,1.0,1500.0,34.44
2019-02-13 08:00:00,42.8,34.7,72.89,18.0,1.0,1500.0,34.019999999999996
2019-02-13 09:00:00,42.8,35.6,75.5,18.0,1.0,1250.0,33.97
2019-02-13 10:00:00,42.8,35.6,75.5,18.5,1.0,900.0,33.845
2019-02-13 11:00:00,42.8,36.5,78.285,21.5,1.0,1200.0,33.15
2019-02-13 12:00:00,42.8,37.4,81.07,25.0,1.0,1250.0,32.43
2019-02-13 13:00:00,44.6,35.6,70.48,27.0,1.0,1500.0,34.519999999999996
2019-02-13 14:00:00,42.8,35.6,75.5,26.0,1.0,1500.0,32.260000000000005
2019-02-13 15:00:00,42.8,36.5,78.285,23.5,1.0,1500.0,32.730000000000004
2019-02-13 16:00:00,42.8,37.4,81.07,15.0,1.0,1500.0,34.79
2019-02-13 17:00:00,42.8,37.4,81.07,16.0,1.0,1500.0,34.5
2019-02-13 18:00:00,42.8,37.4,81.07,19.0,1.0,1500.0,33.72
2019-02-13 19:00:00,42.8,37.4,81.07,16.5,1.0,1500.0,34.36
2019-02-13 20:00:00,42.8,37.4,81.07,24.5,1.0,1500.0,32.599999999999994
2019-02-13 21:00:00,42.8,37.4,81.07,29.5,1.0,1500.0,31.645000000000003
2019-02-13 22:00:00,42.8,37.4,81.07,28.0,1.0,1500.0,31.93
2019-02-13 23:00:00,42.8,37.4,81.07,22.0,1.0,1500.0,33.055
2019-02-14 00:00:00,42.8,37.4,81.07,22.0,1.0,1500.0,33.045
2019-02-14 01:00:00,42.8,37.4,81.07,24.0,1.0,1500.0,32.63
2019-02-14 02:00:00,42.8,37.4,81.07,27.5,1.0,1000.0,31.975
2019-02-14 03:00:00,42.8,37.4,81.07,29.5,1.0,1500.0,31.634999999999998
2019-02-14 04:00:00,42.8,37.4,81.07,26.0,1.0,1350.0,32.245000000000005
2019-02-14 05:00:00,42.8,35.6,75.5,21.5,1.0,1350.0,33.15
2019-02-14 06:00:00,44.6,34.7,68.045,20.5,1.0,1200.0,35.795
2019-02-14 07:00:00,44.6,32.9,63.32,21.0,2.0,2150.0,35.66
2019-02-14 08:00:00,46.4,32.0,57.0,19.0,3.0,2500.0,38.48
2019-02-14 09:00:00,47.3,32.0,55.135000000000005,26.5,2.0,2750.0,38.28
2019-02-14 10:00:00,49.1,30.2,47.92,25.0,2.0,3000.0,40.985
2019-02-14 11:00:00,48.2,30.2,49.53,24.0,2.0,3000.0,39.91
2019-02-14 12:00:00,50.0,28.4,43.03,26.0,2.0,3000.0,42.05
2019-02-14 13:00:00,49.1,25.700000000000003,39.805,24.5,1.0,3000.0,41.045
2019-02-14 14:00:00,48.2,25.700000000000003,41.19499999999999,27.0,1.0,3000.0,39.425
2019-02-14 15:00:00,47.3,27.5,45.875,19.0,1.0,3000.0,39.77
2019-02-14 16:00:00,46.4,25.700000000000003,44.084999999999994,14.5,1.0,3000.0,39.585
2019-02-14 17:00:00,46.4,26.6,45.73,14.5,1.0,3000.0,39.585
2019-02-14 18:00:00,46.4,27.5,47.485,13.5,2.0,3000.0,39.89
2019-02-14 19:00:00,47.3,31.1,53.135000000000005,13.5,2.0,3000.0,41.03
2019-02-14 20:00:00,48.2,32.9,55.265,18.5,2.0,3000.0,41.025000000000006
2019-02-14 21:00:00,47.3,32.9,57.129999999999995,26.5,2.0,3000.0,38.290000000000006
2019-02-14 22:00:00,46.4,31.1,55.0,21.0,2.0,3000.0,38.06
2019-02-14 23:00:00,46.4,30.2,53.0,10.5,2.0,3000.0,40.875
2019-02-15 00:00:00,46.4,32.0,57.0,10.0,2.0,3000.0,41.03
2019-02-15 01:00:00,46.4,32.0,57.0,17.5,2.0,3000.0,38.834999999999994
2019-02-15 02:00:00,44.6,32.9,63.32,14.0,2.0,3000.0,37.55500000000001
2019-02-15 03:00:00,44.6,34.7,68.045,12.0,2.0,3000.0,38.05
2019-02-15 04:00:00,44.6,33.8,65.61,10.0,2.0,3000.0,38.925
2019-02-15 05:00:00,42.8,33.8,70.28,9.5,2.0,3000.0,36.765
2019-02-15 06:00:00,41.0,34.7,78.13,11.5,2.0,2100.0,33.825
2019-02-15 07:00:00,41.0,33.8,75.33,18.0,2.0,3000.0,31.6
2019-02-15 08:00:00,43.7,34.7,70.58,16.5,2.0,3000.0,35.5575
2019-02-15 09:00:00,46.4,35.6,65.83,15.0,2.0,2100.0,39.515
2019-02-15 10:00:00,46.4,35.6,65.83,16.0,2.0,2750.0,39.195
2019-02-15 11:00:00,45.5,33.8,63.44,16.5,1.0,1800.0,37.91
2019-02-15 12:00:00,44.599999999999994,34.7,68.385,20.0,1.0,1800.0,35.870000000000005
2019-02-15 13:00:00,43.7,36.5,75.775,14.5,1.0,1750.0,36.09
2019-02-15 14:00:00,43.7,35.6,72.99000000000001,15.5,1.0,1500.0,35.81
2019-02-15 15:00:00,42.8,35.6,75.5,14.0,1.0,1500.0,35.08
2019-02-15 16:00:00,42.8,37.4,81.07,10.0,1.0,1200.0,36.51
2019-02-15 17:00:00,42.8,35.6,75.5,12.0,1.0,1200.0,35.75
2019-02-15 18:00:00,42.8,36.5,78.285,11.5,1.0,1200.0,35.955
2019-02-15 19:00:00,44.6,35.6,70.48,11.5,1.0,1200.0,38.24
2019-02-15 20:00:00,43.7,36.5,75.775,14.5,1.0,1200.0,36.105000000000004
2019-02-15 21:00:00,42.8,37.4,81.07,19.0,1.0,1200.0,33.72
2019-02-15 22:00:00,42.8,35.6,75.5,20.0,1.0,1200.0,33.489999999999995
2019-02-15 23:00:00,42.8,35.6,75.5,22.5,1.0,1200.0,32.945
2019-02-16 00:00:00,42.8,35.6,75.5,25.0,1.0,1200.0,32.43
2019-02-16 01:00:00,42.8,35.6,75.5,18.5,1.0,1200.0,33.879999999999995
2019-02-16 02:00:00,42.8,35.6,75.5,15.5,1.0,1200.0,34.64
2019-02-16 03:00:00,42.8,35.6,75.5,20.5,1.0,1200.0,33.37
2019-02-16 04:00:00,42.8,35.6,75.5,20.5,1.0,1200.0,33.379999999999995
2019-02-16 05:00:00,42.8,35.6,75.5,20.5,2.0,1200.0,33.37
2019-02-16 06:00:00,42.8,35.6,75.5,21.0,1.0,1200.0,33.275
2019-02-16 07:00:00,42.8,36.5,78.285,21.0,1.0,1200.0,33.26
2019-02-16 08:00:00,44.6,35.6,70.48,22.0,1.0,1200.0,35.455
